ID Donatur,recency,frequency,monetary,last_date,last_nominal,program,cara_bayar,monetary_log,cluster,churn,segmen,prob_churn,prediksi
DAD-00258,1401,2,300000.0,2022-03-01,150000.0,Wakaf Qur'an,Transfer,12.611541086966115,2,0,Tidak Churn,2.294864e-06,0
DAD-00259,789,13,665000.0,2023-11-03,100000.0,Becare Food,Transfer,13.407543823396258,2,0,Tidak Churn,1.2504227e-06,0
DAD-00260,1401,2,60000.0,2022-03-01,30000.0,Sedekah Panti,Transfer,11.002116507732017,2,0,Tidak Churn,7.649987e-06,0
DAD-00261,991,5,317500.0,2023-04-15,97500.0,Wakaf Qur'an,Transfer,12.668236246916223,2,0,Tidak Churn,1.624799e-06,0
DAD-00262,1401,2,100000.0,2022-03-01,50000.0,Wakaf Qur'an,Transfer,11.51293546492023,2,0,Tidak Churn,6.2826784e-06,0
DAD-00263,376,17,3260000.0,2024-12-20,200000.0,Becare Food,Transfer,14.997238060091309,0,0,Tidak Churn,0.07152801,0
DAD-00264,1279,6,180000.0,2022-07-01,20000.0,Becare Food,Transfer,12.100717685412471,2,0,Tidak Churn,1.8241674e-06,0
DAD-00265,936,3,400000.0,2023-06-09,200000.0,Becare Food,Transfer,12.899222326086994,2,0,Tidak Churn,1.6657236e-06,0
DAD-00266,26,5,385000.0,2025-12-05,200000.0,Becare Food,Transfer,12.861001210669146,1,1,Berpotensi Churn,0.9999455,1
DAD-00267,1370,2,40000.0,2022-04-01,20000.0,Becare Food,Transfer,10.596659732783579,2,0,Tidak Churn,0.00051167863,0
DAD-00268,1279,4,400000.0,2022-07-01,100000.0,Becare Food,Transfer,12.899222326086994,2,0,Tidak Churn,1.6122992e-06,0
DAD-00269,1370,2,500000.0,2022-04-01,250000.0,Becare Food,Transfer,13.122365377402328,2,0,Tidak Churn,1.8350465e-06,0
DAD-00270,917,4,160000.0,2023-06-28,30000.0,Becare Food,Transfer,11.982935344196433,2,0,Tidak Churn,2.0426837e-06,0
DAD-00271,1279,4,300000.0,2022-07-01,100000.0,Becare Food,Transfer,12.611541086966115,2,0,Tidak Churn,1.6987844e-06,0
DAD-00272,722,5,370000.0,2024-01-09,250000.0,Becare Food,Transfer,12.821260987319457,2,0,Tidak Churn,7.633874e-06,0
DAD-00273,1279,4,80000.0,2022-07-01,20000.0,Becare Food,Transfer,11.289794413577894,2,0,Tidak Churn,5.3908343e-06,0
DAD-00274,1370,2,200000.0,2022-04-01,100000.0,Becare Food,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00275,1279,6,180000.0,2022-07-01,20000.0,Becare Food,Transfer,12.100717685412471,2,0,Tidak Churn,1.8241674e-06,0
DAD-00276,1279,4,120000.0,2022-07-01,40000.0,Becare Food,Transfer,11.695255355062795,2,0,Tidak Churn,3.9949473e-06,0
DAD-00277,1370,2,200000.0,2022-04-01,100000.0,Becare Food,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00278,761,7,495000.0,2023-12-01,75000.0,Becare Food,Transfer,13.112315061750808,2,0,Tidak Churn,2.1744295e-06,0
DAD-00280,1370,2,200000.0,2022-04-01,100000.0,Becare Food,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00281,1370,2,200000.0,2022-04-01,100000.0,Becare Food,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00282,471,44,1080000.0,2024-09-16,10000.0,Pulihkan Duka Negeri Palestina,Transfer,13.8924725250259,0,0,Tidak Churn,0.02274778,0
DAD-00283,1370,2,100000.0,2022-04-01,50000.0,Becare Food,Transfer,11.51293546492023,2,0,Tidak Churn,6.2826784e-06,0
DAD-00284,1370,2,100000.0,2022-04-01,50000.0,Becare Food,Transfer,11.51293546492023,2,0,Tidak Churn,6.2826784e-06,0
DAD-00285,1370,2,100000.0,2022-04-01,50000.0,Becare Food,Transfer,11.51293546492023,2,0,Tidak Churn,6.2826784e-06,0
DAD-00286,1370,2,40000.0,2022-04-01,20000.0,Becare Food,Transfer,10.596659732783579,2,0,Tidak Churn,0.00051167863,0
DAD-00287,159,9,1300000.0,2025-07-25,100000.0,Becare Food,Transfer,14.077875591662238,1,1,Berpotensi Churn,0.9997831,1
DAD-00288,1279,6,240000.0,2022-07-01,50000.0,Becare Food,Transfer,12.388398368982115,2,0,Tidak Churn,1.7216129e-06,0
DAD-00289,1370,2,100000.0,2022-04-01,50000.0,Becare Food,Transfer,11.51293546492023,2,0,Tidak Churn,6.2826784e-06,0
DAD-00290,1370,2,50000.0,2022-04-01,25000.0,Becare Food,Transfer,10.819798284210286,2,0,Tidak Churn,0.00018179281,0
DAD-00291,1370,2,200000.0,2022-04-01,100000.0,Becare Food,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00292,1309,4,200000.0,2022-06-01,50000.0,Becare Food,Transfer,12.206077645517674,2,0,Tidak Churn,2.025184e-06,0
DAD-00293,1370,2,100000.0,2022-04-01,50000.0,Becare Food,Transfer,11.51293546492023,2,0,Tidak Churn,6.2826784e-06,0
DAD-00294,1370,2,200000.0,2022-04-01,100000.0,Becare Food,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00295,1279,4,300000.0,2022-07-01,100000.0,Becare Food,Transfer,12.611541086966115,2,0,Tidak Churn,1.6987844e-06,0
DAD-00296,1370,2,200000.0,2022-04-01,100000.0,Becare Food,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00297,1370,2,40000.0,2022-04-01,20000.0,Becare Food,Transfer,10.596659732783579,2,0,Tidak Churn,0.00051167863,0
DAD-00298,563,7,675000.0,2024-06-16,25000.0,Becare Food,Transfer,13.42246945133505,1,1,Berpotensi Churn,0.99993634,1
DAD-00299,1370,2,120000.0,2022-04-01,60000.0,Becare Food,Transfer,11.695255355062795,2,0,Tidak Churn,5.3967187e-06,0
DAD-00300,1370,2,500000.0,2022-04-01,250000.0,Becare Food,Transfer,13.122365377402328,2,0,Tidak Churn,1.8350465e-06,0
DAD-00301,1309,6,720000.0,2022-06-01,100000.0,Wakaf Qur'an,Transfer,13.487007879880162,2,0,Tidak Churn,1.6761821e-06,0
DAD-00302,1370,2,420000.0,2022-04-01,210000.0,Wakaf Qur'an,Transfer,12.948012371209098,2,0,Tidak Churn,2.0747189e-06,0
DAD-00303,607,5,250000.0,2024-05-03,50000.0,Becare Food,Transfer,12.429220196836383,1,1,Berpotensi Churn,0.99990976,1
DAD-00304,1370,2,200000.0,2022-04-01,100000.0,Wakaf Qur'an,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00305,32,18,2500000.0,2025-11-29,150000.0,Becare Food,Transfer,14.731801689838349,0,0,Tidak Churn,0.055768628,0
DAD-00306,1090,5,480000.0,2023-01-06,100000.0,Becare Food,Transfer,13.081543466215237,2,0,Tidak Churn,1.2992409e-06,0
DAD-00307,991,3,172500.0,2023-04-15,32500.0,Wakaf Qur'an,Transfer,12.058158312538197,2,0,Tidak Churn,2.1103692e-06,0
DAD-00308,1340,4,600000.0,2022-05-01,150000.0,Bantuan Palestina,Transfer,13.304686600863562,2,0,Tidak Churn,1.3036134e-06,0
DAD-00309,1340,4,500000.0,2022-05-01,50000.0,Bantuan Palestina,Transfer,13.122365377402328,2,0,Tidak Churn,1.3584021e-06,0
DAD-00310,1370,2,100000.0,2022-04-01,50000.0,Wakaf Qur'an,Transfer,11.51293546492023,2,0,Tidak Churn,6.2826784e-06,0
DAD-00311,812,13,880000.0,2023-10-11,100000.0,Becare Food,Transfer,13.68767832281738,2,0,Tidak Churn,1.575036e-06,0
DAD-00312,1279,8,680000.0,2022-07-01,100000.0,Wakaf Qur'an,Transfer,13.429849547739444,2,0,Tidak Churn,1.3307226e-06,0
DAD-00313,1370,2,140000.0,2022-04-01,70000.0,Becare Food,Transfer,11.849404844423074,2,0,Tidak Churn,3.907734e-06,0
DAD-00314,320,38,3050000.0,2025-02-14,100000.0,Wakaf Movement,Transfer,14.930652476452392,0,0,Tidak Churn,0.00047121456,0
DAD-00315,1370,2,300000.0,2022-04-01,150000.0,Becare Food,Transfer,12.611541086966115,2,0,Tidak Churn,2.294864e-06,0
DAD-00316,1370,2,600000.0,2022-04-01,300000.0,Wakaf Qur'an,Transfer,13.304686600863562,2,0,Tidak Churn,1.7610333e-06,0
DAD-00317,1340,4,400000.0,2022-05-01,100000.0,Wakaf Qur'an,Transfer,12.899222326086994,2,0,Tidak Churn,1.6122992e-06,0
DAD-00318,1370,2,40000.0,2022-04-01,20000.0,Becare Food,Transfer,10.596659732783579,2,0,Tidak Churn,0.00051167863,0
DAD-00319,1279,6,700000.0,2022-07-01,100000.0,Bantuan Alkes,Transfer,13.45883704259595,2,0,Tidak Churn,1.6761821e-06,0
DAD-00320,1370,2,200000.0,2022-04-01,100000.0,Wakaf Qur'an,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00321,1309,4,300000.0,2022-06-01,50000.0,Becare Food,Transfer,12.611541086966115,2,0,Tidak Churn,1.6987844e-06,0
DAD-00322,32,4,600000.0,2025-11-29,50000.0,Kado Cinta Ramadhan,Transfer,13.304686600863562,1,1,Berpotensi Churn,0.9998652,1
DAD-00323,1111,1,200000.0,2022-12-16,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,2,0,Tidak Churn,4.8261622e-06,0
DAD-00324,460,19,2180000.0,2024-09-27,200000.0,Pulihkan Duka Negeri Palestina,Transfer,14.594835893480763,0,0,Tidak Churn,0.0039992505,0
DAD-00325,691,13,1146350.0,2024-02-09,100000.0,Becare Food,Transfer,13.952094412084357,2,0,Tidak Churn,5.150863e-05,0
DAD-00326,852,5,650000.0,2023-09-01,250000.0,Bantuan Palestina,Transfer,13.384729180332174,2,0,Tidak Churn,1.4130212e-06,0
DAD-00327,810,5,100000.0,2023-10-13,20000.0,Becare Food,Transfer,11.51293546492023,2,0,Tidak Churn,4.448234e-06,0
DAD-00328,1370,2,100000.0,2022-04-01,50000.0,Becare Food,Transfer,11.51293546492023,2,0,Tidak Churn,6.2826784e-06,0
DAD-00329,1309,6,300000.0,2022-06-01,50000.0,Becare Food,Transfer,12.611541086966115,2,0,Tidak Churn,1.5301658e-06,0
DAD-00330,1370,2,20000.0,2022-04-01,10000.0,Becare Food,Transfer,9.90353755128617,2,0,Tidak Churn,0.001563176,0
DAD-00331,1370,2,500000.0,2022-04-01,250000.0,Kado Cinta Ramadhan,Transfer,13.122365377402328,2,0,Tidak Churn,1.8350465e-06,0
DAD-00332,733,9,1120000.0,2023-12-29,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.928840136128022,2,0,Tidak Churn,5.962931e-06,0
DAD-00333,278,9,310000.0,2025-03-28,100000.0,Becare Food,Transfer,12.644330802262578,1,1,Berpotensi Churn,0.99998367,1
DAD-00334,1370,2,200000.0,2022-04-01,100000.0,Becare Food,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00335,1279,6,160000.0,2022-07-01,20000.0,Becare Food,Transfer,11.982935344196433,2,0,Tidak Churn,1.8399304e-06,0
DAD-00336,1370,2,200000.0,2022-04-01,100000.0,Becare Food,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00337,259,30,3250000.0,2025-04-16,100000.0,Pulihkan Duka Negeri Palestina,Transfer,14.99416586199818,0,0,Tidak Churn,0.00042290374,0
DAD-00339,1340,4,500000.0,2022-05-01,150000.0,Becare Food,Transfer,13.122365377402328,2,0,Tidak Churn,1.3584021e-06,0
DAD-00340,1370,2,40000.0,2022-04-01,20000.0,Becare Food,Transfer,10.596659732783579,2,0,Tidak Churn,0.00051167863,0
DAD-00341,1279,4,1000000.0,2022-07-01,250000.0,Sedekah Qurban,Transfer,13.815511557963774,2,0,Tidak Churn,2.2013978e-06,0
DAD-00342,1370,2,600000.0,2022-04-01,300000.0,Becare Food,Transfer,13.304686600863562,2,0,Tidak Churn,1.7610333e-06,0
DAD-00343,1279,4,620000.0,2022-07-01,100000.0,Becare Food,Transfer,13.3374763699232,2,0,Tidak Churn,1.3036134e-06,0
DAD-00344,159,7,605000.0,2025-07-25,25000.0,Becare Food,Transfer,13.312985389904174,1,1,Berpotensi Churn,0.999943,1
DAD-00345,243,16,725000.0,2025-05-02,25000.0,Pulihkan Duka Negeri Palestina,Transfer,13.493928313146206,1,1,Berpotensi Churn,0.99963534,1
DAD-00346,813,6,276000.0,2023-10-10,50000.0,Becare Food,Transfer,12.52815976788113,2,0,Tidak Churn,1.3435126e-06,0
DAD-00347,1279,4,180000.0,2022-07-01,70000.0,Becare Food,Transfer,12.100717685412471,2,0,Tidak Churn,2.025184e-06,0
DAD-00348,1279,8,700000.0,2022-07-01,100000.0,Becare Food,Transfer,13.45883704259595,2,0,Tidak Churn,1.6761821e-06,0
DAD-00349,1340,4,300000.0,2022-05-01,50000.0,Bantuan Palestina,Transfer,12.611541086966115,2,0,Tidak Churn,1.6987844e-06,0
DAD-00350,1370,2,400000.0,2022-04-01,200000.0,Becare Food,Transfer,12.899222326086994,2,0,Tidak Churn,2.1780324e-06,0
DAD-00351,1370,2,40000.0,2022-04-01,20000.0,Becare Food,Transfer,10.596659732783579,2,0,Tidak Churn,0.00051167863,0
DAD-00352,1340,4,400000.0,2022-05-01,150000.0,Bantuan Palestina,Transfer,12.899222326086994,2,0,Tidak Churn,1.6122992e-06,0
DAD-00353,1340,4,400000.0,2022-05-01,100000.0,Bantuan Palestina,Transfer,12.899222326086994,2,0,Tidak Churn,1.6122992e-06,0
DAD-00354,1370,2,200000.0,2022-04-01,100000.0,Becare Food,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00355,1279,4,60000.0,2022-07-01,10000.0,Bantuan Alkes,Transfer,11.002116507732017,2,0,Tidak Churn,5.6629437e-06,0
DAD-00356,383,10,590000.0,2024-12-13,50000.0,Becare Food,Transfer,13.28787951079572,1,1,Berpotensi Churn,0.99989665,1
DAD-00357,1370,2,100000.0,2022-04-01,50000.0,Becare Food,Transfer,11.51293546492023,2,0,Tidak Churn,6.2826784e-06,0
DAD-00358,1370,2,200000.0,2022-04-01,100000.0,Becare Food,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00360,1279,4,280000.0,2022-07-01,70000.0,Qur'an Minded,Transfer,12.54254845357358,2,0,Tidak Churn,1.4915627e-06,0
DAD-00361,1279,4,400000.0,2022-07-01,100000.0,Becare Food,Transfer,12.899222326086994,2,0,Tidak Churn,1.6122992e-06,0
DAD-00362,1340,4,160000.0,2022-05-01,50000.0,Bantuan Palestina,Transfer,11.982935344196433,2,0,Tidak Churn,2.0426837e-06,0
DAD-00363,1370,2,100000.0,2022-04-01,50000.0,Becare Food,Transfer,11.51293546492023,2,0,Tidak Churn,6.2826784e-06,0
DAD-00364,1279,6,320000.0,2022-07-01,20000.0,Wakaf Qur'an,Transfer,12.676079399771027,2,0,Tidak Churn,1.5301658e-06,0
DAD-00365,1370,2,200000.0,2022-04-01,100000.0,Wakaf Qur'an,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00366,530,5,850000.0,2024-07-19,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.652992804936396,1,1,Berpotensi Churn,0.9999554,1
DAD-00367,1370,2,200000.0,2022-04-01,100000.0,Becare Food,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00369,1370,2,100000.0,2022-04-01,50000.0,Becare Food,Transfer,11.51293546492023,2,0,Tidak Churn,6.2826784e-06,0
DAD-00370,775,11,1160000.0,2023-11-17,100000.0,Becare Food,Transfer,13.963931425151141,2,0,Tidak Churn,3.969264e-06,0
DAD-00371,1370,2,100000.0,2022-04-01,50000.0,Wakaf Qur'an,Transfer,11.51293546492023,2,0,Tidak Churn,6.2826784e-06,0
DAD-00372,1370,2,200000.0,2022-04-01,100000.0,Wakaf Qur'an,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00373,1370,2,500000.0,2022-04-01,250000.0,Wakaf Qur'an,Transfer,13.122365377402328,2,0,Tidak Churn,1.8350465e-06,0
DAD-00374,1003,9,503000.0,2023-04-03,63000.0,Qur'an Minded,Transfer,13.12834743715147,2,0,Tidak Churn,1.2235693e-06,0
DAD-00375,1279,4,500000.0,2022-07-01,100000.0,Becare Food,Transfer,13.122365377402328,2,0,Tidak Churn,1.3584021e-06,0
DAD-00376,1370,2,200000.0,2022-04-01,100000.0,Becare Food,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00377,1370,2,400000.0,2022-04-01,200000.0,Becare Food,Transfer,12.899222326086994,2,0,Tidak Churn,2.1780324e-06,0
DAD-00378,1279,4,300000.0,2022-07-01,50000.0,Becare Food,Transfer,12.611541086966115,2,0,Tidak Churn,1.6987844e-06,0
DAD-00379,1370,2,120000.0,2022-04-01,60000.0,Wakaf Qur'an,Transfer,11.695255355062795,2,0,Tidak Churn,5.3967187e-06,0
DAD-00380,1370,2,200000.0,2022-04-01,100000.0,Becare Food,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00381,243,33,3900000.0,2025-05-02,100000.0,Pulihkan Duka Negeri Palestina,Transfer,15.176487367510099,0,0,Tidak Churn,0.00046061625,0
DAD-00382,16,23,3700000.0,2025-12-15,100000.0,Becare Food,Transfer,15.123843647884687,0,0,Tidak Churn,0.0002696611,0
DAD-00383,1370,2,200000.0,2022-04-01,100000.0,Becare Food,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00384,813,3,200000.0,2023-10-10,100000.0,Becare Food,Transfer,12.206077645517674,2,0,Tidak Churn,2.0922896e-06,0
DAD-00385,1340,4,200000.0,2022-05-01,50000.0,Bantuan Palestina,Transfer,12.206077645517674,2,0,Tidak Churn,2.025184e-06,0
DAD-00386,1370,2,200000.0,2022-04-01,100000.0,Becare Food,Transfer,12.206077645517674,2,0,Tidak Churn,2.7357921e-06,0
DAD-00387,1340,4,400000.0,2022-05-01,100000.0,Becare Food,Transfer,12.899222326086994,2,0,Tidak Churn,1.6122992e-06,0
